0.410066,-0.766607,3.49443e-19,-1.55314,-0.777087,1
0.390698,-0.732207,0,-2.98825,-1.35346,1
0.401769,-0.691549,1.09768e-18,-2.99227,4.42203,1
0.485158,-0.63583,8.38043e-19,-3.42765,5.6989,1
0.526958,-0.641161,5.00421e-19,3.67231,3.51939,1
0.551327,-0.67222,5.54825e-19,2.09197,1.77403,1
0.620897,-0.721676,1.2688e-18,0.634873,1.7932,1
0.677758,-0.734994,0,-0.295844,0.756083,1
0.734994,-0.677758,0,-0.795451,0.298708,1
0.721676,-0.620897,5.88238e-19,-1.86934,-0.661114,1
0.67222,-0.551327,1.07619e-18,-1.86711,-2.21699,1
0.641161,-0.526958,-7.93437e-19,-3.71923,-3.98014,1
0.63583,-0.485158,0,-6.80668,4.43562,1
0.691549,-0.401769,0,-7.28372,5.29458,1
0.732207,-0.390698,0,2.6184,5.97739,1
0.766607,-0.410066,-7.00581e-19,1.59062,3.09623,1
0.849808,-0.429135,-1.5931e-18,-0.126049,2.38191,1
0.907437,-0.419679,0,-0.698306,0.726676,1
0.938413,-0.344897,0,-1.03506,-0.0346437,1
0.904349,-0.297461,-7.22258e-19,-1.79684,-1.61633,1
0.832034,-0.252113,0,-1.07768,-3.39182,1
0.794014,-0.241484,0,-2.36909,-6.28894,1
0.773092,-0.204906,1.03126e-18,-9.67377,1.81784,1
0.792658,-0.106544,0,-9.79741,2.32361,1
0.82577,-0.0807317,0,0.145905,7.23922,1
0.865178,-0.0854838,0,0.296108,3.72921,1
0.949343,-0.0712612,-9.35625e-19,-1.10302,2.30952,1
0.998967,-0.0404719,0,-0.97335,0.429517,1
0.998967,0.0404719,0,-1.00559,-0.458795,1
0.949343,0.0712612,0,-1.09216,-2.30319,1
0.865178,0.0854838,5.84657e-19,0.312763,-3.72106,1
0.825985,0.0807539,0,0.188069,-7.15726,1
0.792658,0.106541,0,-9.81453,-2.4336,1
0.773092,0.204906,-9.62546e-19,-9.69499,-1.82804,1
0.794014,0.241484,7.68331e-19,-2.38885,6.30072,1
0.832034,0.252113,0,-1.09115,3.37699,1
0.904349,0.297461,2.99731e-19,-1.81277,1.63226,1
0.938413,0.344897,0,-1.01211,0.0238909,1
0.907437,0.419679,0,-0.710132,-0.761197,1
0.849808,0.429135,2.0316e-19,-0.118827,-2.38325,1
0.766607,0.410066,0,1.59279,-3.09062,1
0.732207,0.390698,0,2.70805,-6.06358,1
0.691549,0.401769,1.8676e-18,-7.28176,-5.36585,1
0.63583,0.485158,-9.33933e-19,-6.81352,-4.42871,1
0.641161,0.526958,-5.89249e-19,-3.73206,3.97446,1
0.67222,0.551327,6.2886e-19,-1.873,2.20138,1
0.721676,0.620897,-2.37205e-19,-1.88539,0.666669,1
0.734994,0.677758,0,-0.774552,-0.299792,1
0.677758,0.734994,0,-0.292993,-0.785663,1
0.620897,0.721676,-1.14746e-18,0.639988,-1.79135,1
0.551327,0.67222,4.90365e-19,2.09135,-1.76622,1
0.526958,0.641161,0,3.75817,-3.55287,1
0.485158,0.63583,9.77136e-19,-3.40592,-5.74026,1
0.401769,0.691549,-5.79325e-19,-2.98697,-4.41092,1
0.390698,0.732207,0,-2.97754,1.27079,1
0.410066,0.766607,0,-1.54169,0.791094,1
0.429135,0.849808,-1.91386e-19,-1.20087,-0.0627324,1
0.419679,0.907437,0,-0.362156,-0.354165,1
0.344897,0.938413,1.11545e-19,0.00918453,-0.478076,1
0.297461,0.904349,0,0.714773,-0.790807,1
0.252113,0.832034,-2.27536e-19,1.44527,-0.478862,1
0.241484,0.794014,0,2.62726,-0.980202,1
0.204906,0.773092,0,-0.557317,-3.14241,1
0.106773,0.792626,2.34968e-19,-0.278401,-1.44695,1
0.0807535,0.825982,0,-0.479661,0.00630683,1
0.0854838,0.865178,0,-0.22713,0.0191504,1
0.0712612,0.949343,-6.73226e-20,-0.128117,-0.0623839,1
0.0404719,0.998967,0,-0.0191846,-0.0443369,1
-0.0404719,0.998967,1.49376e-21,0.0025437,-0.00600386,1
-0.0712612,0.949343,-2.5272e-21,-0.0069813,0.00382259,1
-0.0854838,0.865178,0,-0.00742206,-0.00153844,1
-0.0771422,0.796057,0,-0.10421,0.315613,1
-0.233368,0.764982,0,1.46775,2.5436,1
-0.252113,0.832034,0,1.19617,0.388759,1
-0.297461,0.904349,0,0.626612,0.692169,1
-0.344897,0.938413,0,0.0133779,0.415058,1
-0.419679,0.907437,4.8378e-20,-0.327499,0.309211,1
-0.429135,0.849808,1.49891e-20,-1.06781,0.054518,1
-0.410066,0.766607,-4.26103e-19,-1.3385,-0.692843,1
-0.390698,0.732207,0,-2.56755,-1.13777,1
0.287027,3.86e-16,0,7.0449,-0.00364818,1
-0.409141,0.687213,9.11922e-05,-2.17536,3.67766,1
-0.416467,0.682798,9.43828e-05,-2.1663,3.53462,1
-0.423746,0.678305,1.14782e-07,-2.18917,3.50669,1
-0.430975,0.673734,8.06961e-05,-2.21636,3.49215,1
-0.438329,0.668973,0.000100785,-2.30062,3.50228,1
-0.44563,0.664132,-8.01777e-05,-2.32863,3.57033,1
-0.452878,0.659211,8.212e-05,-2.51032,3.7081,1
-0.460071,0.654211,0.000113425,-2.65616,3.7796,1
-0.466409,0.649708,-0.000111643,-2.70787,3.88962,1
-0.472704,0.645143,8.8347e-05,-2.89653,3.98722,1
-0.478953,0.640517,0.000128228,-3.32067,4.42346,1
-0.490528,0.632561,-2.89814e-05,-2.85186,6.05699,1
-0.496463,0.630483,0.000104804,-1.83332,6.79945,1
-0.502699,0.629687,0.000387867,-0.597804,7.04057,1
-0.508965,0.630209,0.000493558,0.794591,6.71795,1
-0.514133,0.631683,0.000130911,2.10227,6.14088,1
-0.518954,0.634054,0.000131328,2.94998,5.29987,1
-0.523276,0.637248,8.92383e-05,3.44358,4.23343,1
-0.529924,0.644941,-1.77237e-05,3.16502,2.65618,1
-0.532889,0.648721,-2.50844e-05,2.8837,2.38493,1
-0.535855,0.6525,-2.93604e-05,2.67424,2.19371,1
-0.538821,0.65628,-3.3368e-05,2.50366,2.04578,1
-0.541947,0.660265,-2.21351e-05,2.35873,1.92267,1
-0.545074,0.66425,-1.43059e-05,2.22496,1.81551,1
-0.548201,0.668235,-7.3827e-06,2.09387,1.7149,1
-0.555608,0.677407,0.000224753,1.89164,1.60419,1
-0.560114,0.6824,0.000162626,1.63591,1.60105,1
-0.564837,0.687189,-4.77855e-05,1.50035,1.60933,1
-0.569768,0.691763,0.000207921,1.43184,1.61648,1
-0.57536,0.696489,3.63323e-06,1.3175,1.6212,1
-0.581173,0.70094,-5.81534e-05,1.1344,1.63499,1
-0.587195,0.705105,0.000189675,1.08431,1.64652,1
-0.59341,0.708975,8.58007e-06,0.989651,1.65981,1
-0.600035,0.712662,-2.32716e-05,0.848666,1.67882,1
-0.606836,0.716013,0.000173633,0.79791,1.69567,1
-0.613796,0.71902,0.000148215,0.661156,1.71198,1
-0.627749,0.723984,-1.12414e-06,0.524938,1.67419,1
-0.634659,0.726108,-3.26645e-06,0.458731,1.63746,1
-0.641624,0.728047,-6.3483e-06,0.391225,1.58327,1
-0.648638,0.729798,-1.08797e-05,0.32112,1.50798,1
-0.655862,0.731396,-1.07853e-05,0.245828,1.40201,1
-0.663127,0.732795,-1.06427e-05,0.157645,1.24437,1
-0.670427,0.733995,-9.22717e-06,0.0371452,0.983034,1
-0.68479,0.727963,1.43029e-05,-0.740721,0.856966,1
-0.691821,0.720931,1.53731e-05,-0.966488,1.02896,1
-0.698852,0.7139,1.22621e-05,-1.07038,1.1036,1
-0.705884,0.706868,5.10518e-06,-1.11252,1.12289,1
-0.713161,0.699591,-1.03917e-05,-1.11951,1.09136,1
-0.720439,0.692313,-1.51774e-05,-1.0499,0.988219,1
-0.727717,0.685036,-1.54978e-05,-0.880742,0.754785,1
-0.733993,0.670419,-1.09325e-05,-1.02956,-0.0359421,1
-0.732792,0.66311,-1.35286e-05,-1.28327,-0.154851,1
-0.73139,0.655836,-1.40815e-05,-1.44557,-0.246899,1
-0.72979,0.648604,-1.41506e-05,-1.55842,-0.327142,1
-0.72804,0.641599,-7.87364e-06,-1.64056,-0.403174,1
-0.726103,0.634642,-3.92551e-06,-1.69891,-0.474955,1
-0.723982,0.62774,-1.4139e-06,-1.73829,-0.54364,1
-0.718943,0.613604,0.000147484,-1.77168,-0.684213,1
-0.715839,0.606461,0.000185329,-1.76564,-0.830836,1
-0.712372,0.599486,-4.4928e-05,-1.7503,-0.884668,1
-0.708553,0.592698,1.67697e-05,-1.73116,-1.02836,1
-0.704664,0.586527,0.000195005,-1.71137,-1.12701,1
-0.700483,0.58055,0.000148047,-1.72313,-1.31982,1
-0.69602,0.57478,-2.02165e-06,-1.70643,-1.39905,1
-0.691285,0.569231,0.000214927,-1.71247,-1.51686,1
-0.686813,0.564451,-6.02581e-05,-1.69592,-1.59291,1
-0.682139,0.559868,0.000155116,-1.69354,-1.73042,1
-0.677271,0.555491,0.000239653,-1.68353,-1.98519,1
-0.668283,0.548238,-3.66864e-06,-1.80586,-2.21558,1
-0.664346,0.54515,-7.12337e-06,-1.91289,-2.3545,1
-0.66041,0.542061,-1.16832e-05,-2.02698,-2.4921,1
-0.656473,0.538972,-1.8376e-05,-2.15861,-2.64347,1
-0.652645,0.535968,-1.76738e-05,-2.32305,-2.82265,1
-0.648817,0.532965,-1.56981e-05,-2.54336,-3.05755,1
-0.644989,0.529961,-1.11051e-05,-2.85452,-3.37782,1
-0.637261,0.52329,0.000130298,-4.65358,-3.71023,1
-0.634075,0.518988,0.000240823,-5.91856,-3.19299,1
-0.631704,0.514188,0.000347065,-7.01019,-2.26611,1
-0.630224,0.509042,0.000449015,-7.80473,-1.01229,1
-0.629686,0.502758,0.000131613,-8.2186,0.452439,1
-0.630474,0.496501,-9.2054e-05,-8.12684,1.94578,1
-0.632552,0.490546,-0.000128734,-7.55405,3.34264,1
-0.640872,0.478478,0.000150568,-5.51181,4.13769,1
-0.645844,0.471746,0.000142229,-5.25585,3.81814,1
-0.650745,0.464962,5.51197e-07,-5.24444,3.70978,1
-0.655574,0.458127,0.000138816,-5.21011,3.66146,1
-0.660563,0.450904,0.000145674,-5.2637,3.57712,1
-0.665472,0.443627,-1.6227e-05,-5.30713,3.56485,1
-0.670301,0.436296,0.000113181,-5.39398,3.54327,1
-0.675049,0.428913,0.000162745,-5.61032,3.56069,1
-0.679275,0.422189,-9.196e-05,-5.73179,3.65451,1
-0.683434,0.415423,0.000134471,-5.96593,3.6564,1
-0.687525,0.408616,0.000176313,-6.64063,3.92798,1
-0.695269,0.396682,-1.16887e-05,-6.78136,6.088,1
-0.699971,0.392485,0.000229826,-5.89232,7.51791,1
-0.705445,0.389363,0.000645909,-4.43787,8.43088,1
-0.71145,0.387453,0.00084512,-2.53066,8.68324,1
-0.716775,0.386847,0.000227933,-0.568714,8.58783,1
-0.722122,0.387199,0.000200497,0.90035,7.94702,1
-0.727322,0.388496,0.000127361,2.03684,6.86361,1
-0.736392,0.393054,-2.39229e-05,2.48287,4.77717,1
-0.740576,0.39541,-3.38911e-05,2.27536,4.30146,1
-0.74476,0.397766,-3.96579e-05,2.11548,3.96027,1
-0.748945,0.400121,-4.49883e-05,1.9818,3.69255,1
-0.75336,0.402608,-2.97787e-05,1.86728,3.46887,1
-0.757776,0.405094,-1.92465e-05,1.75843,3.27089,1
-0.762192,0.40758,-9.89892e-06,1.65005,3.08263,1
-0.772555,0.413225,0.000289653,1.46228,2.84522,1
-0.778636,0.416116,0.000210377,1.15769,2.71193,1
-0.78484,0.418735,-6.16504e-05,0.990906,2.65428,1
-0.791154,0.421076,0.000267652,0.906318,2.62712,1
-0.798131,0.423301,7.42372e-06,0.765795,2.57504,1
-0.805208,0.425187,-7.76458e-05,0.539111,2.49654,1
-0.812367,0.42673,0.000242842,0.476133,2.48029,1
-0.819592,0.427925,1.48899e-05,0.355574,2.44994,1
-0.827114,0.428793,-3.02387e-05,0.179851,2.40091,1
-0.83467,0.429284,0.000221733,0.112895,2.39416,1
-0.842241,0.429398,0.000189499,-0.0565609,2.34155,1
-0.857015,0.428646,-1.60067e-06,-0.198916,2.2252,1
-0.864206,0.427964,-4.6088e-06,-0.258667,2.14707,1
-0.871376,0.427091,-8.89999e-06,-0.311145,2.04712,1
-0.87852,0.426027,-1.5076e-05,-0.356045,1.92176,1
-0.885812,0.424738,-1.47617e-05,-0.391979,1.75898,1
-0.893065,0.423249,-1.45355e-05,-0.418198,1.52934,1
-0.900276,0.421563,-1.2544e-05,-0.431737,1.16408,1
-0.911247,0.410481,1.6692e-05,-1.27533,0.639565,1
-0.915057,0.401284,1.76574e-05,-1.61752,0.728869,1
-0.918866,0.392086,1.3586e-05,-1.76919,0.763021,1
-0.922676,0.382888,3.9747e-06,-1.8108,0.756686,1
-0.92661,0.37339,-1.22226e-05,-1.80724,0.721415,1
-0.930545,0.363892,-1.75396e-05,-1.67876,0.636886,1
-0.934479,0.354395,-1.76007e-05,-1.3716,0.450771,1
-0.934678,0.338496,-1.42467e-05,-1.15577,-0.523807,1
-0.930769,0.3322,-1.73977e-05,-1.39388,-0.784813,1
-0.926688,0.326014,-1.78047e-05,-1.53805,-0.969693,1
-0.92244,0.319942,-1.78039e-05,-1.62943,-1.11524,1
-0.918144,0.314142,-9.91249e-06,-1.68751,-1.24097,1
-0.913695,0.30846,-4.95917e-06,-1.72008,-1.35031,1
-0.909095,0.302898,-1.79051e-06,-1.73248,-1.4473,1
-0.899008,0.291744,0.000181581,-1.70482,-1.62441,1
-0.893381,0.286311,0.000230599,-1.62933,-1.79059,1
-0.88748,0.281174,-5.89451e-05,-1.58629,-1.84652,1
-0.881323,0.276348,1.8311e-05,-1.49818,-2.00584,1
-0.875376,0.272148,0.000241488,-1.43203,-2.11246,1
-0.869234,0.268237,0.000190138,-1.35432,-2.34105,1
-0.862912,0.264626,-4.00122e-06,-1.29565,-2.42692,1
-0.856424,0.261322,0.000266674,-1.24937,-2.56541,1
-0.850481,0.258628,-7.39685e-05,-1.19203,-2.64651,1
-0.844427,0.256192,2.98856e-05,-1.08565,-2.9021,1
-0.838274,0.254019,0.00029933,-0.992133,-3.09025,1
-0.827231,0.25077,-3.38491e-06,-1.02497,-3.42421,1
-0.822429,0.249428,-6.69567e-06,-1.08472,-3.64059,1
-0.817626,0.248085,-1.10307e-05,-1.15155,-3.85609,1
-0.812824,0.246742,-1.73135e-05,-1.23227,-4.09822,1
-0.808121,0.245428,-1.66083e-05,-1.33762,-4.38866,1
-0.803419,0.244113,-1.47058e-05,-1.47952,-4.76626,1
-0.798716,0.242799,-1.05045e-05,-1.68905,-5.29024,1
-0.789016,0.239592,0.000165657,-3.60355,-6.52484,1
-0.784433,0.236844,0.000304617,-5.2926,-6.50779,1
-0.78041,0.233327,0.000429004,-6.95184,-5.93484,1
-0.777075,0.229151,0.000533179,-8.40009,-4.8546,1
-0.774162,0.223546,0.000126894,-9.5171,-3.37473,1
-0.772488,0.217455,-0.000153029,-10.0928,-1.64777,1
-0.772126,0.211148,-0.000176789,-10.1605,0.210213,1
-0.775253,0.196573,0.000175934,-8.04462,2.06482,1
-0.777324,0.188217,0.000178298,-7.53974,1.80967,1
-0.779305,0.17984,3.81297e-05,-7.44215,1.66787,1
-0.781195,0.171441,0.000140616,-7.34094,1.64063,1
-0.783021,0.1629,0.000180333,-7.28035,1.5076,1
-0.784753,0.154338,-2.52904e-05,-7.28386,1.45563,1
-0.786392,0.145759,3.08762e-05,-7.4382,1.38371,1
-0.787937,0.137162,0.000188446,-7.57523,1.32236,1
-0.789228,0.129524,-0.000118775,-7.69737,1.33743,1
-0.790446,0.121874,0.000141854,-7.923,1.25535,1
-0.791589,0.114213,0.000203746,-8.68039,1.23611,1
-0.794144,0.100432,-3.02618e-05,-9.76158,3.47812,1
-0.79687,0.094767,0.000194361,-9.33188,5.3248,1
-0.800718,0.0897944,0.000633945,-8.18185,6.85511,1
-0.805517,0.0857328,0.000962535,-6.37108,7.88345,1
-0.810213,0.0831205,0.000395278,-4.3273,8.49691,1
-0.8153,0.0813879,0.000341655,-2.56679,8.40878,1
-0.820614,0.0805905,0.000208315,-0.97686,7.7897,1
-0.830654,0.0813174,-3.82464e-05,0.520617,5.69164,1
-0.835323,0.0818809,-5.3074e-05,0.508483,5.16932,1
-0.839992,0.0824443,-6.17034e-05,0.488358,4.78755,1
-0.844661,0.0830078,-7.789e-05,0.455769,4.47804,1
-0.849791,0.0836268,-5.44934e-05,0.429472,4.21302,1
-0.85492,0.0842458,-3.57519e-05,0.401721,3.97268,1
-0.860049,0.0848648,-1.85399e-05,0.370743,3.73991,1
-0.871789,0.086119,0.000314351,0.282062,3.43032,1
-0.87842,0.0864644,0.000215173,0.0341587,3.17112,1
-0.885061,0.0865193,-8.81815e-05,-0.110255,3.04542,1
-0.891698,0.0862836,0.000285508,-0.180561,2.9809,1
-0.899015,0.0856854,1.9554e-05,-0.304594,2.87428,1
-0.906296,0.0847339,-8.18014e-05,-0.483544,2.72756,1
-0.913521,0.0834314,0.000264118,-0.552909,2.68564,1
-0.920675,0.081781,3.05475e-06,-0.648281,2.58834,1
-0.928032,0.0796964,-3.57057e-05,-0.803394,2.45572,1
-0.935274,0.077244,0.000240141,-0.870021,2.41654,1
-0.942384,0.0744299,0.000199659,-1.01272,2.28708,1
-0.955811,0.068053,-1.77635e-06,-1.1058,2.11419,1
-0.962192,0.0646731,-5.31212e-06,-1.13292,2.01056,1
-0.96848,0.061124,-1.0582e-05,-1.14386,1.88763,1
-0.97467,0.0574082,-1.96347e-05,-1.13742,1.73652,1
-0.980916,0.0534255,-1.98832e-05,-1.1052,1.55128,1
-0.987051,0.0492731,-1.92927e-05,-1.03718,1.30679,1
-0.993069,0.0449542,-1.56972e-05,-0.907465,0.946138,1
-0.998967,0.030376,2.29716e-06,-1.54766,0.104009,1
-0.998967,0.0202801,2.30355e-06,-1.92251,0.0521489,1
-0.998967,0.0101842,1.62485e-06,-2.0964,0.0245228,1
-0.998967,8.83451e-05,-1.46645e-08,-2.15055,-0.000165991,1
-0.998967,-0.0100517,-1.68488e-06,-2.0942,-0.0254287,1
-0.998967,-0.0201918,-2.49343e-06,-1.91648,-0.0564476,1
-0.998967,-0.0303319,-2.47251e-06,-1.54443,-0.111948,1
-0.993074,-0.0449506,-1.47498e-05,-0.918258,-0.959132,1
-0.987061,-0.0492661,-1.82425e-05,-1.0422,-1.31177,1
-0.980932,-0.0534154,-1.86642e-05,-1.10748,-1.55403,1
-0.974691,-0.0573953,-1.89082e-05,-1.14266,-1.74175,1
-0.968495,-0.0611147,-8.19756e-06,-1.14696,-1.90557,1
-0.962202,-0.0646672,-4.14392e-06,-1.13471,-2.02348,1
-0.955817,-0.0680502,-1.5886e-06,-1.10828,-2.12075,1
-0.942192,-0.0745115,0.000189498,-1.00165,-2.26209,1
-0.934882,-0.0773873,0.000242797,-0.861376,-2.39253,1
-0.927433,-0.0798811,-7.54163e-05,-0.803528,-2.43489,1
-0.919866,-0.0819862,1.55138e-05,-0.649854,-2.56895,1
-0.912701,-0.0835975,0.000254409,-0.54811,-2.66233,1
-0.905467,-0.0848603,0.000211427,-0.371456,-2.80266,1
-0.89818,-0.0857717,1.75758e-05,-0.309728,-2.85605,1
-0.890858,-0.0863295,0.000268656,-0.179193,-2.95831,1
-0.88443,-0.0865265,0.000203701,0.0336018,-3.11942,1
-0.878,-0.0864511,8.71787e-05,0.0853149,-3.22412,1
-0.871579,-0.0861033,0.000311684,0.274962,-3.34398,1
-0.860127,-0.0848742,-8.69099e-06,0.406268,-3.83979,1
-0.855076,-0.0842646,-1.77526e-05,0.430974,-4.0546,1
-0.850024,-0.083655,-2.85294e-05,0.455168,-4.28959,1
-0.844973,-0.0830454,-4.55007e-05,0.473369,-4.542,1
-0.840226,-0.0824725,-4.41559e-05,0.487946,-4.84489,1
-0.835479,-0.0818997,-3.83983e-05,0.507361,-5.24978,1
-0.830732,-0.0813268,-2.79017e-05,0.517879,-5.8109,1
-0.820637,-0.0805891,0.000129728,-0.786191,-7.7496,1
-0.815344,-0.0813771,0.000186661,-2.36101,-8.35261,1
-0.810276,-0.0830928,0.000259537,-4.16635,-8.4329,1
-0.805593,-0.0856816,0.000821618,-6.2003,-7.8408,1
-0.800765,-0.089745,0.000635947,-8.09436,-6.81914,1
-0.796894,-0.0947282,0.000172971,-9.26137,-5.3297,1
-0.794152,-0.100411,-3.92922e-05,-9.72449,-3.48588,1
-0.79156,-0.114416,0.000199955,-8.66929,-1.23453,1
-0.790383,-0.122279,0.000155232,-7.95222,-1.25998,1
-0.789129,-0.13013,-8.6131e-05,-7.70376,-1.34704,1
-0.787796,-0.137968,0.000188253,-7.57747,-1.32275,1
-0.786209,-0.146743,0.000136538,-7.34981,-1.40214,1
-0.784524,-0.1555,-6.154e-06,-7.25048,-1.45126,1
-0.782741,-0.164237,0.000161781,-7.25787,-1.50295,1
-0.780861,-0.172954,0.000173926,-7.33363,-1.639,1
-0.779042,-0.180972,-2.79974e-05,-7.43747,-1.65815,1
-0.777141,-0.18897,0.000163278,-7.53539,-1.80863,1
-0.775158,-0.196948,0.000185252,-8.07511,-2.07264,1
-0.772123,-0.211207,-9.64368e-05,-10.2021,-0.388339,1
-0.772507,-0.21757,0.000200089,-10.4161,1.37312,1
-0.774227,-0.223709,0.000825208,-9.86851,3.09193,1
-0.777205,-0.229345,0.00128304,-8.53122,4.6114,1
-0.780531,-0.233453,0.000495675,-6.92961,5.93792,1
-0.784527,-0.236913,0.00036848,-5.31401,6.5217,1
-0.789068,-0.239618,0.000193923,-3.62943,6.5587,1
-0.798576,-0.242759,-2.7932e-05,-1.59387,5.17676,1
-0.803138,-0.244035,-3.80478e-05,-1.42151,4.72752,1
-0.8077,-0.24531,-4.38365e-05,-1.30215,4.38344,1
-0.812262,-0.246585,-5.60389e-05,-1.21902,4.09738,1
-0.817205,-0.247967,-3.97847e-05,-1.14835,3.85864,1
-0.822148,-0.249349,-2.6782e-05,-1.08821,3.64109,1
-0.827091,-0.250731,-1.40979e-05,-1.03197,3.42665,1
-0.838327,-0.254037,0.000298849,-0.995072,3.09941,1
-0.844531,-0.256232,0.000197,-1.12131,2.79177,1
-0.850634,-0.258694,-8.38761e-05,-1.19634,2.63128,1
-0.856625,-0.261418,0.000268699,-1.24276,2.55185,1
-0.863156,-0.264758,5.70458e-06,-1.30073,2.41213,1
-0.869518,-0.268409,0.000172374,-1.35325,2.33921,1
-0.875697,-0.272364,0.000246277,-1.4399,2.12406,1
-0.881677,-0.276612,1.75448e-05,-1.50322,2.01476,1
-0.887735,-0.281385,-4.47661e-05,-1.5921,1.853,1
-0.893543,-0.28646,0.000229109,-1.63595,1.79787,1
-0.899086,-0.291823,0.000186668,-1.71438,1.63351,1
-0.909021,-0.30281,-3.71163e-06,-1.73724,1.45324,1
-0.91355,-0.308281,-1.07802e-05,-1.72485,1.35554,1
-0.917935,-0.313868,-2.12447e-05,-1.69162,1.24663,1
-0.922171,-0.319569,-4.35845e-05,-1.62988,1.11086,1
-0.926494,-0.325729,-4.25024e-05,-1.53135,0.959743,1
